#{"t_start": 1682521575.355561, "env_id": null}
r,l,t
-757.494759,15,268.291072
15.075925,4,268.348516
-802.547733,18,268.645644
-2000.0,38,269.438038
-1851.767293,30,270.009461
-1604.35573,38,270.786135
-76.190286,38,271.562833
1049.609459,19,271.872975
1033.263846,24,272.303011
2798.574778,9,272.431579
375.349938,26,272.907937
1965.04621,19,273.222099
1545.098333,7,273.322312
73.555606,38,274.1157
1559.508896,10,274.268179
-138.460897,12,274.448461
1544.260707,33,275.08378
643.324258,10,275.233056
-653.151508,11,275.396307
201.653605,7,275.49886
-272.443044,34,276.176129
1933.936974,11,276.353491
325.104537,16,276.615495
1213.747826,8,276.735408
1115.76026,8,276.857494
129.668837,28,277.382594
552.56509,14,277.618744
-1242.802545,27,278.111513
-3096.746557,6,278.200094
11.818578,11,278.375893
-2817.529953,6,278.466349
-2507.06064,10,278.616686
-1935.441938,8,278.733483
30.207892,38,279.522131
-389.215413,25,279.9707
-2954.4289,13,280.184754
2790.698591,6,280.267817
-712.219334,2,280.297409
-157.404286,4,280.358934
-2399.137911,11,280.539024
-322.772292,38,281.343218
724.93002,12,281.547334
130.585004,24,281.99614
-1229.356768,33,282.640461
-1193.170112,19,282.962411
-1356.8306,19,283.274849
223.285263,38,284.044965
1479.9022,7,284.14669
1142.457548,38,284.924127
697.030927,18,285.237034
-155.959284,38,288.276662
1170.163397,8,288.397616
-3772.823822,7,288.500748
-1277.186604,3,288.544924
63.241739,38,289.326415
-1209.519443,30,289.892095
-1904.761143,7,289.990515
268.748552,25,290.44623
998.116621,2,290.483636
-1991.52965,16,290.743878
2039.442256,18,291.039449
1346.267149,22,291.420105
748.127751,24,291.845521
637.810712,38,292.630853
-1773.229719,14,292.866874
-4475.654587,7,292.970742
1253.935073,5,293.037893
157.779759,38,293.828099
1535.695426,28,294.336589
-393.548951,26,294.818674
-1440.992609,10,294.971255
154.152804,38,295.744849
-354.233059,25,296.199102
800.927004,26,296.692998
1145.984747,2,296.729458
271.532511,10,296.882708
1675.325,7,296.982592
1487.5991,2,297.012055
1571.515152,15,297.248298
1145.535752,35,297.945927
2329.535766,10,298.094869
-216.801951,38,298.887748
-1422.36364,4,298.947113
-1205.963429,16,299.208072
-2523.81,4,299.266908
-3884.930364,3,299.308377
718.896803,12,299.494453
-616.431224,10,299.649702
821.208577,5,299.728545
743.084956,6,299.815498
-2713.2961,30,300.376375
1906.75526,10,300.528202
561.758867,24,300.961854
1787.995517,8,301.074257
1606.348778,11,301.234512
-90.318976,3,301.278787
1360.824082,9,301.410995
397.898143,11,301.57226
245.722453,38,302.359453
-1216.465791,17,302.635192
-1673.612209,12,302.824644
-271.168379,12,303.007005
-256.110147,12,303.18969
-823.142043,10,303.305491
-995.726611,7,303.390548
-57.971667,38,303.997167
1620.693547,6,304.059952
-551.489032,4,304.10382
-873.11266,15,304.295627
-1679.41078,8,304.395898
606.06,38,305.084196
-864.885956,4,305.130557
-634.330836,8,305.227711
1556.107738,3,305.263218
-3706.779318,15,305.462671
-759.467218,25,305.836621
1199.9995,8,305.932315
428.571364,31,306.450755
-1411.741026,10,306.584961
-23.391579,38,307.270173
334.494961,3,307.305411
-2078.244242,9,307.421686
-658.459917,11,307.568012
1174.193333,4,307.617082
113.42236,38,308.366386
-1167.579043,24,308.715849
-64.780313,38,309.327104
-1213.963964,25,309.689943
-124.505723,7,309.777881
-1191.05358,27,310.204185
487.928135,11,310.345154
2593.958453,25,310.700982
-128.266949,7,310.775843
185.327027,38,311.415369
-1635.335511,20,311.698941
-576.399118,11,311.835165
303.03,38,312.465226
2818.842705,28,312.932156
5.786662,38,313.685334
-258.373493,32,314.307043
917.295939,7,314.403572
1184.11876,22,314.75929
44.4445,38,315.600024
-867.724603,10,315.745135
1083.563582,11,315.918656
1053.372394,5,315.988098
756.597882,31,316.600131
-659.965957,5,316.663865
756.099139,11,316.811596
545.454545,38,317.513707
700.937979,9,317.639174
1161.387051,38,318.400198
1590.880856,8,318.504867
-310.26192,38,319.208888
1198.091764,5,319.284131
-3488.72536,35,319.913426
-11.762266,38,320.575831
-1139.508571,4,320.623003
-4514.408687,31,321.1262
-7289.979153,4,321.175399
-2539.983083,28,321.629776
173.159091,38,322.299966
591.457563,3,322.33732
-2280.369771,2,322.361031
753.72097,10,322.500948
459.651962,10,322.659543
1459.632475,9,322.797508
-511.489161,4,322.848238
1816.014113,20,325.627048
-329.451808,27,326.058094
38.279442,6,326.138834
-4599.271393,5,326.203303
