#{"t_start": 1682516728.9876542, "env_id": null}
r,l,t
0.0,38,1565.600852
-15.366876,38,1566.404031
-465.838393,38,1567.164906
656.411077,38,1567.917617
-386.262098,38,1568.7263
1532.722061,38,1569.486649
-145.454,38,1570.279903
-198.14116,38,1571.069453
1234.1028,19,1571.375131
-173.628704,38,1572.117144
401.736763,38,1572.877759
-436.507143,9,1573.008171
-3466.137549,38,1573.779546
1801.649719,24,1574.192733
803.443529,38,1574.931639
5.971311,38,1575.65793
-195.807161,32,1576.266529
-80.990837,38,1577.039126
-2461.941615,36,1577.775905
42.569069,38,1578.533832
-159.41026,38,1579.316066
1434.083905,28,1579.833129
-95.238095,38,1580.620877
-818.25555,16,1580.885075
-319.429697,6,1580.96792
108.510754,38,1581.715142
285.714286,38,1582.494804
2292.262931,38,1583.271602
-36.363636,38,1584.06587
-353.350029,38,1584.817615
-8000.0,38,1585.617674
856.361556,14,1585.836187
-102.96,38,1586.693987
649.709872,2,1586.730048
0.0,38,1587.513525
0.0,38,1588.277305
168.393917,38,1589.06094
60.856615,38,1589.89906
477.355465,38,1594.170623
-323.232727,38,1595.008533
-30.165897,38,1595.79038
49.357219,38,1596.593776
-164.157839,38,1597.400943
-1254.356051,23,1597.81565
-81.599763,16,1598.084323
0.0,38,1598.898707
1195.771613,34,1599.573842
-183.870121,38,1600.371116
-68.870588,38,1601.16824
-24.455878,38,1601.95488
338.853814,38,1602.705961
-1518.607099,38,1603.492024
210.037297,38,1604.287898
-113.63625,38,1605.059885
-551.724138,38,1605.850875
-15.325046,32,1606.46913
0.0,38,1607.300743
33.67,38,1608.09953
1389.812148,5,1608.16979
149.420456,38,1608.947192
-248.565686,38,1609.772716
1500.0,38,1610.613807
0.0,38,1611.415814
893.585921,38,1612.172088
621.076424,38,1612.995759
-155.067811,38,1613.780596
317.649248,38,1614.546591
308.466471,5,1614.614204
1025.641026,38,1615.453816
256.31403,38,1616.283374
-888.889556,11,1616.471179
-73.870234,38,1617.291547
543.59,16,1617.554964
2705.84046,13,1617.769548
219.679936,38,1618.558966
-26.6664,38,1619.385588
-2061.354952,18,1619.737312
62.624484,9,1619.88192
-38.302027,38,1620.686893
603.752623,22,1621.080126
1283.922678,34,1621.757731
271.685559,38,1622.539882
-4151.061743,38,1623.356159
-864.864865,38,1624.146019
-2213.465172,25,1624.58744
-350.829747,38,1625.352509
2984.187954,4,1625.415498
-147.974567,38,1626.222812
250.836401,38,1627.016234
0.0,38,1627.797597
625.388058,38,1628.586615
90.497692,38,1629.377319
161.366121,38,1630.187036
220.609876,38,1630.954289
-666.666667,23,1631.359073
-106.477509,22,1631.74961
-607.455367,38,1632.557024
-231.90708,38,1633.334106
-1380.068352,38,1634.118598
550.238511,12,1634.30074
0.0,38,1635.082514
-3387.683192,38,1639.371809
1634.367626,38,1640.170859
88.868745,38,1640.974324
0.0,38,1641.79461
0.0,38,1642.594265
1336.301905,30,1643.195007
555.555,38,1643.992431
2375.108708,38,1644.77667
-414.333035,34,1645.457889
-482.222225,38,1646.285538
512.823077,38,1647.097294
-467.151431,38,1647.892597
-1602.96,25,1648.348719
79.911249,38,1649.127805
-101.818182,38,1649.894159
563.789928,38,1650.655405
587.280213,38,1651.398356
-72.076945,38,1652.140893
-726.701096,15,1652.37919
-77.076793,35,1653.049252
272.261288,19,1653.367121
-349.901358,38,1654.159129
-81.021254,38,1654.922401
57.468618,38,1655.688222
21378217.821782,38,1656.465
-148.809524,38,1657.230444
-293.04,38,1658.046515
-15.025802,38,1658.810371
372.093023,38,1659.562366
70.206415,38,1660.31279
754.716981,38,1661.071471
242.423333,38,1661.793581
-956.625025,16,1662.035384
387.29179,5,1662.103592
-275.862069,38,1662.900836
-290.909455,38,1663.676642
355.555556,38,1664.474937
2561.532386,38,1665.291446
-198.792779,38,1666.068098
115.593804,38,1666.842707
116.203371,38,1667.631361
228.135101,38,1668.407062
0.0,38,1669.164011
-10.391809,38,1669.923157
751.302,38,1670.668266
64.147703,38,1671.437718
0.0,38,1672.218236
2577.899249,33,1672.837786
9101847.241867,33,1673.454166
171.429,38,1674.225594
-153.308813,38,1675.058908
257.307368,38,1675.832418
1593.077868,13,1676.028353
224.065922,38,1676.797251
-205.70524,38,1677.620774
89.546486,38,1678.398776
0.0,38,1679.223557
0.0,38,1679.983598
474.299387,38,1684.012911
352.941176,38,1684.766699
-1673.747816,12,1684.951361
564.266644,38,1685.719784
99.760219,38,1686.514756
149.73,38,1687.255251
660.316222,38,1687.979213
333.333333,38,1688.789446
11081188.118812,38,1689.586979
-114.285429,38,1690.316966
-108.971157,38,1691.030626
23.44782,38,1691.817669
574.422367,38,1692.591345
-25.641154,38,1693.329122
-378.275409,38,1694.108221
505.541179,26,1694.557451
221.538462,38,1695.32382
-2141.742609,5,1695.394856
-3010.852491,38,1696.226762
69.264286,38,1696.991374
28.5715,38,1697.829891
0.0,38,1698.619628
170.775964,38,1699.442174
-946.764105,38,1700.210941
-1651.862587,37,1700.926062
-177.998911,38,1701.712184
-2666.666667,38,1702.550315
630.968831,16,1702.809515
-8410.25641,38,1703.610797
-64.202932,38,1704.39333
1807.868736,4,1704.449299
835.798013,38,1705.258369
269.329585,37,1706.032328
-3389.830508,38,1706.830873
-1443.461378,38,1707.598747
960.0,38,1708.401274
23.31,38,1709.202018
121.218465,38,1710.001275
-49.999688,38,1710.761815
-138.786198,38,1711.515858
-35.594839,38,1712.343504
314.536645,16,1712.63287
699.839402,24,1713.080592
-79.78734,38,1713.889512
-167.228025,38,1714.667566
-415.399787,38,1715.518227
173.3316,38,1716.364895
1718.540184,28,1716.899762
14.08,38,1717.67043
1805.796685,34,1718.336856
65.610285,38,1719.174351
130.146942,38,1719.980299
756.410148,31,1720.583253
-47.407407,38,1721.394294
0.0,38,1722.181595
0.0,38,1723.006899
-186.097896,36,1723.719541
-282.363396,38,1724.501894
0.0,38,1725.275336
1721.020005,12,1725.459397
2222.025806,5,1725.527028
156.497418,38,1729.775388
148.210317,38,1730.540518
945.281189,33,1731.175847
2139.573423,12,1731.361679
1446.037483,38,1732.147439
-203.39629,38,1732.91814
-1391.304348,38,1733.70956
-797.838528,2,1733.741408
1175.767059,37,1734.53899
-700.514631,11,1734.712752
-144.072274,38,1735.513603
-172.5212,38,1736.314529
19.80145,38,1737.06793
0.0,38,1737.850002
965.710596,14,1738.080904
1000.0,38,1738.860923
-1116.27907,38,1739.652549
225.081911,38,1740.433198
-151.190101,21,1740.783179
