#{"t_start": 1683113483.937664, "env_id": null}
r,l,t
348.104698,3,115.496091
124.672307,38,115.8659
932.954465,5,115.901278
-132.747516,9,115.968608
1000.945631,11,116.050896
518.53854,17,116.189128
-2494.402337,32,116.491475
202.564113,16,116.62084
328.467322,11,116.861044
130.18799,38,117.298893
-2133.220877,19,117.447643
139.737365,38,117.848628
-64.96819,38,118.209528
-12.698032,8,118.270068
18.507136,25,118.482029
347.567861,5,118.517523
-415.750289,13,118.618214
-110.467391,6,118.661386
-492.29696,38,119.045212
246.697265,11,119.128519
739.33364,5,119.166436
-8557.220342,28,119.414095
-1065.011192,21,119.583227
1314.4722,2,119.597812
-150.245846,13,119.70134
235.369337,12,119.792984
-475.390158,14,119.905439
-342.250902,11,119.988824
-2500.68554,34,120.312639
-1865.678004,16,120.436889
36.018332,14,120.54423
169.014085,38,120.910198
-24.942394,12,121.000011
-188.36838,6,121.042469
-538.875914,10,121.11749
-286.618458,30,121.403355
694.892681,7,121.453022
2392.280646,11,121.536201
-9333.3375,19,121.693606
-1605.913846,36,122.025858
-950.674704,19,122.180723
313.969747,8,122.23848
1835.909777,27,122.480977
-945.988964,38,122.864462
43.993766,3,122.885587
673.170326,7,122.934471
15.764784,38,123.312386
114.827273,22,123.494238
-4611.66548,8,123.552082
15.598863,11,123.63252
-41.599515,38,124.290756
-2617.703861,12,124.378179
133.435027,38,124.744172
250.204686,38,125.117565
848.463185,9,125.186982
-78.431667,38,125.56891
-1887.040784,14,125.679564
-46.365109,15,125.795732
1882.724732,21,125.973277
1577.953852,32,126.294135
918.445096,37,126.662358
33.524784,38,127.036293
-544.552814,8,127.095543
842.615531,11,127.177839
-1574.602794,15,127.29761
347.36973,38,127.696346
1308.921221,38,128.072284
929.196391,38,128.451828
797.710133,38,128.846138
111.628224,38,129.219644
759204.800813,8,129.281483
160.0,38,130.593414
-116.076967,16,130.722644
-109.016375,38,131.101868
-1861.108826,38,131.496305
-235.155197,21,131.681766
-346.946265,37,132.045531
124.675714,38,132.418482
-206.934814,27,132.681287
-294.431388,11,132.76627
192.022298,38,133.176431
-454.711074,12,133.273095
115.444649,21,133.441079
273.92518,12,133.526723
320.605101,38,133.901169
-1798.215893,7,133.950302
555.478678,7,133.99673
-6771.172495,5,134.031475
-3573.034247,9,134.0948
-1286.350665,10,134.165959
760.745517,12,134.252204
-5400.021791,5,134.287721
927.514209,11,134.367564
165.625619,6,134.410551
715.974352,20,134.57136
-199.134242,10,134.639819
-106774.561687,25,134.852162
-140.86488,38,135.217452
2201.954745,7,135.268244
-538.784345,37,135.622373
2552.348933,3,135.644992
-344.83862,7,135.695819
1229.020167,6,135.73745
39.72317,5,135.777476
1822887.385144,15,135.892544
330.575562,38,136.28194
1495.242706,23,136.477333
-922.800082,37,136.826524
-130.143668,38,137.199756
302.068079,7,137.254716
1281.832321,28,137.507342
-102.976578,38,137.904548
-3533.914605,8,137.961795
590.402789,9,138.024734
-1311.526279,13,138.122274
1337.082387,14,138.235761
387.252336,7,138.289017
-3628.822021,24,138.490367
1203.307907,14,138.598014
-1427.872442,8,138.652729
-1095.534773,5,138.689251
-5764.808791,8,138.760652
-549.494727,36,139.110143
111.304,38,139.479452
201.80781,38,139.846126
2188.721258,14,139.952268
785.190151,11,140.029305
-79.362618,38,140.399571
1560.357599,27,140.639152
51.947727,38,141.002802
63.672741,31,141.295446
262.877468,38,141.675972
520.306411,21,141.84975
83.827398,11,141.933621
-2605.714286,4,141.961433
-5072.399151,9,142.026256
493.323612,20,142.194444
-249.562243,38,142.587864
68.10438,38,142.995488
877.54554,7,143.052507
-10017.424762,5,143.095228
444.444444,38,143.695919
386.353482,33,144.036498
-148.84993,13,144.132907
-289.713116,3,144.159174
323.776767,13,144.273366
92.532029,38,144.67354
545.639138,7,144.725043
1856.159072,8,144.789651
-344.104434,34,145.178302
724.212514,38,145.537645
-48.186159,28,145.78775
-1108.95654,29,146.047011
630.17429,30,146.359084
1134.370717,5,146.395893
1759.414872,14,146.500082
1915.599324,4,146.528051
381.085574,26,146.754698
443.371778,38,147.122252
-3859.576511,38,147.487603
2309.071349,4,147.515612
1531.321017,14,147.637264
-2469.624699,38,148.010608
1271.049954,9,148.079715
586.657831,8,148.135058
632.932874,38,148.50537
1646.384644,32,148.816761
206.228367,18,148.964645
-463.360755,9,149.026803
2550.301098,4,149.05655
-5237.705192,10,149.133407
863.61139,4,149.163763
-456.718284,26,149.392026
2201.318943,3,150.331219
1016.459386,38,150.710118
3520.760821,38,151.078711
523.971476,21,151.25349
-1018.392383,6,151.296691
1045.44729,7,151.357274
-377.453935,8,151.419212
-1004.074443,20,151.579691
19.039928,38,151.946136
-1121.668946,5,151.980083
-65.06277,20,152.141268
69.202612,38,152.508579
419.298058,22,152.716046
-688.338479,33,153.017543
-117.251382,22,153.201551
1152.100379,38,153.57348
18.11286,13,153.678293
-1185.372331,6,153.722953
-215.106205,38,154.112759
-966.013084,9,154.181973
701.760959,27,154.41651
-723.344912,9,154.483014
-505.96585,6,154.526627
-1188.16692,10,154.605648
106.000314,10,154.686725
655.311199,9,154.753489
517.150094,9,154.820145
227.790104,18,154.962291
-624.061536,14,155.069059
-2168.74523,11,155.155803
1171.987981,15,155.275373
266.667,38,155.643628
1638.481734,10,155.718578
-749.947793,6,155.765052
-4804.951704,3,155.785511
278.26,38,156.150672
277.157274,26,156.391124
1678.372298,34,156.721952
-806.013653,24,156.928335
-151.99814,38,157.296928
1466.843004,6,157.339059
-4727.671602,11,157.422742
1359.098607,30,157.708137
859.754848,18,157.849291
57.471379,38,158.247426
-2838.907673,23,158.446981
397.799852,11,158.540322
255.917085,14,158.649026
1442.020785,11,158.739944
-476.561025,5,158.786827
150.843949,38,159.152475
-540.118553,37,159.508826
1508.18036,5,159.544838
-1826.285874,12,159.634639
187.971925,14,159.748095
1617.254127,13,159.846996
-603.22417,31,160.127731
-1506.379927,15,160.24536
-4174.185749,6,160.290442
680.44452,8,160.350825
-1434.180668,18,160.501933
-4532.560561,7,160.552129
-10059.833584,7,160.604918
-3919.286322,7,160.656729
-340.94991,21,160.832908
1925.066527,5,160.870463
-973.158646,21,161.044392
2198.942488,3,161.069305
1926.31625,14,161.179771
-803.912314,9,161.249001
-5838.404908,11,161.335372
202.917255,4,161.373211
-127.660821,36,161.720495
-339.097663,11,161.807063
222.38524,8,161.862509
-500.767431,8,161.919181
-1798.657718,38,162.291012
-225.664518,5,162.326795
-293.456122,11,162.409694
1344.173659,7,162.458345
377.280341,24,162.682921
468.901344,28,162.93766
1072.838141,3,162.958365
-1521.472393,38,163.331635
2259.227566,20,163.495875
911.010978,7,163.549263
-35.742029,38,163.930741
1284.416927,10,164.001227
53.839022,8,164.056801
1319.123527,31,164.343842
462.526311,10,164.419506
-1558.854585,28,164.666302
-457.120674,16,164.794867
-1069.419671,38,165.161297
339.892337,6,165.206824
231.385757,23,165.398015
1711.525604,10,165.475235
822.684685,14,165.585983
963.826389,8,165.64341
816.05472,12,165.737469
-1975.6469,9,165.806774
-2999.922176,3,165.827797
-25.539455,17,165.962399
-3155.484932,8,166.022583
-183.316923,13,166.126025
-2149.517734,12,166.221529
108.70306,38,166.59793
-5.620261,32,166.894388
-5820.872454,21,167.062003
2513.83121,5,167.098023
-560.517029,7,167.146906
-19.613344,38,167.513016
-2083.356186,12,167.603908
-293.915771,38,167.994199
689.21579,14,168.102421
-904.823337,24,168.313039
-196.433449,24,169.468744
-725.287276,18,169.607573
-1766.979101,14,169.714102
54.251572,38,170.083174
1550.661012,7,170.134013
381.906458,38,170.504131
-27.922586,19,170.663279
306.556734,37,171.015896
1770.857709,4,171.04391
-2837.584887,6,171.089273
746.463622,34,171.415543
19.563727,38,171.787599
-829.932429,27,172.019925
-465.395801,5,172.056447
-108.155952,38,172.424019
82.633645,5,172.460807
-1710.876926,17,172.592072
337.75347,21,172.82262
-837.075188,22,173.000179
1411.360796,26,173.230407
361.036678,38,173.594649
-1773.229719,12,173.680276
-3293.531321,7,173.730654
1110.263496,6,173.786245
2.872963,38,174.157022
798.35409,13,174.257508
-78.872406,28,174.521913
420.935071,5,174.567386
71.207814,38,174.932607
-127.80332,38,175.313224
-184.841631,16,175.435414
748.255757,5,175.471896
599.383672,3,175.492509
886.320493,7,175.541299
718.57332,14,175.649281
527.322275,12,175.746126
1470.29262,17,175.882184
84.247504,3,175.903915
118.056438,33,176.208986
-1461.680304,5,176.246367
-1514.370982,11,176.328768
128.170877,16,176.463121
184.46869,38,176.826613
320.224058,10,176.901732
232.647176,12,177.00004
379.201231,19,177.146511
77.885194,8,177.205879
-2318.952551,29,177.461657
110.183811,9,177.527177
-166.774213,38,177.907933
-79128.712871,38,178.270115
1055.668528,10,178.342326
63.082859,2,178.356923
-113.838718,38,178.72166
453.525368,10,178.815327
-19.296105,28,179.047759
-524.707861,12,179.13701
-589.567266,8,179.196817
295.965126,9,179.263355
23.676913,13,179.359985
-148.968687,8,179.418719
-483.968128,8,179.479371
-48.59551,38,179.848027
395.526027,16,179.975241
-166.082312,26,180.200974
-530.016747,5,180.236003
-1257.932683,5,180.273742
606.06,38,180.637516
630.847797,20,180.809517
-231.289435,9,180.873432
1493.333333,4,180.90245
-715.120272,27,181.130697
20.82651,27,181.365226
924.372177,8,181.427834
428.571364,25,181.642639
-1287.908174,13,181.740392
-23.391579,38,182.099371
-81.020201,4,182.125663
-1848.194691,10,182.202247
153.646189,4,182.231001
1036.01187,14,182.340714
423.097267,29,182.597519
7.868621,20,182.775806
-38.119999,38,183.153216
-3657.14219,21,183.329616
-1064.711746,12,183.417573
-1058.354044,38,183.79314
566.161573,9,183.864349
1376.473191,35,184.18832
-222.862646,11,184.272972
126.315,38,184.6344
-1330.765161,26,184.858913
-240.846092,11,184.941455
339.407884,7,184.993353
2847.215728,28,185.241542
-519.426839,10,185.320005
-544.185547,29,185.575204
1386.02312,6,185.61686
1733.476298,2,185.631318
-66.252174,38,185.995071
512.193455,12,186.085923
1250.768848,27,186.320742
-7.667442,7,186.370091
456.038557,7,186.41867
-1306.122449,38,186.785904
-686.810635,18,186.927449
208.47696,29,187.182311
479.510365,17,187.316295
429.910327,38,188.605779
1237.305933,8,188.665049
870.142105,31,188.953961
740.031934,5,188.988456
-3892.520875,10,189.061169
-8.302158,38,189.446365
676.327826,38,189.812133
-3381.094386,24,190.005518
-8315.342038,20,190.164765
-5069.551164,4,190.194114
116.677545,38,190.556969
203.510683,7,190.606985
-2815.618712,4,190.635702
807.260218,10,190.708809
246.500618,12,190.800166
1265.019016,8,190.857349
251.102785,38,191.22946
1734.747725,20,191.392425
-278.034307,12,191.491192
-1756.592353,20,191.654357
-4599.271393,5,191.692581
924.219126,38,192.046972
