#{"t_start": 1682772348.2641106, "env_id": null}
r,l,t
-207.603062,38,4460.998888
292.675061,38,4462.210494
-1507.637342,6,4462.328112
120.634167,38,4463.460638
0.0,38,4464.635133
0.0,38,4467.008924
0.0,38,4468.204699
79.782241,38,4469.36924
0.0,38,4471.722368
0.0,38,4472.880702
0.0,38,4474.072502
804.472535,34,4476.258849
20047017.630354,24,4476.983417
-159.845938,38,4478.14806
0.0,38,4479.340245
0.0,38,4481.677428
162.198548,38,4482.887193
0.0,38,4483.974915
-142.857143,38,4484.796902
1222.899937,38,4486.604457
-16.913636,38,4487.396945
182.981206,38,4488.168637
160.58919,38,4489.945773
-1580.329315,38,4490.718331
0.0,38,4491.519455
13457425.742574,38,4493.306782
-405.750746,12,4493.508982
-76.021913,38,4494.325066
49.913282,38,4495.124842
-1725.490196,38,4496.925632
0.0,38,4497.733174
1484.177293,11,4497.911639
0.0,38,4498.724865
777.777778,38,4500.511859
221.255681,38,4501.314924
-1555.555556,38,4502.103976
1339.218979,18,4502.412058
0.0,38,4503.907608
-2787.584588,38,4504.717427
0.0,38,4505.545755
-81.736552,38,4506.352338
-409.669275,34,4508.069972
9495575.157516,16,4508.364249
-593.069617,38,4509.200614
-69.357852,38,4510.015906
9360217.879065,38,4511.830433
16032325.708893,21,4512.214128
0.0,38,4513.04621
34.474739,38,4513.877848
0.0,38,4515.948911
-1012.717924,33,4516.962128
-3001.016142,6,4517.118232
-2181.818182,38,4518.2861
-6766.368318,5,4518.403658
3116.884091,11,4520.060357
-9695.98078,37,4521.261802
1972605.994846,31,4522.345247
279.368837,36,4523.514728
0.0,38,4525.966264
-1989.749602,38,4527.209689
0.0,38,4528.421467
2165.888967,38,4530.763414
239.541891,38,4531.974459
-1109.11747,38,4533.106796
167.033333,38,4534.327455
-444.498009,38,4536.775276
0.0,38,4538.116357
-3508.77193,38,4539.275757
0.0,38,4541.655199
0.0,38,4542.916967
0.0,38,4544.125412
206.737092,38,4545.471696
-225.3889,38,4548.192942
341.147331,38,4549.391528
0.0,38,4550.568445
0.0,38,4553.388229
0.0,38,4554.636163
5837612.456996,15,4555.007857
-2567.805972,38,4556.153934
-26.666667,38,4558.584192
-649.546203,10,4558.817613
100.191275,38,4560.016866
0.0,38,4561.18224
-7.830348,38,4563.470879
262.700871,38,4564.710906
666.666667,38,4565.935495
222.222222,38,4568.248349
2139.534884,38,4569.446451
322.58,38,4570.710144
-106.784516,38,4571.965332
257.42449,38,4574.727691
2227.85729,38,4576.041893
291.463078,11,4576.414367
20586138.613861,38,4577.712117
-108.400976,38,4580.364086
0.0,38,4581.599185
0.0,38,4582.814015
0.0,38,4585.192115
167.594289,38,4586.392126
22705460.600101,38,4587.602898
0.0,38,4588.798617
0.0,38,4590.880416
293.907832,38,4591.677508
334.62,38,4592.477691
-1463.362428,38,4594.25673
21378217.821782,38,4595.045572
-96.791322,38,4595.83499
355.555556,38,4597.657965
0.0,38,4598.447165
-65.115673,38,4599.233741
0.0,38,4600.042451
-278.143223,14,4601.266179
-2316.110901,38,4602.094582
-2839.694656,38,4602.893741
1263.157895,38,4603.70593
0.0,38,4605.56254
-293.04,38,4606.381158
-123.564215,38,4607.192366
-2492.45316,38,4609.600296
0.0,38,4610.832427
-279.401814,38,4612.024126
0.0,38,4614.29273
0.0,38,4615.504367
314.710156,15,4615.918498
87.157268,29,4616.758948
2284.217571,38,4617.907598
0.0,38,4620.21252
-2244.926994,38,4621.295795
-533.333333,38,4622.364593
-233.326302,38,4624.655667
-2959.427329,34,4625.693523
0.0,38,4626.781723
324.635407,38,4629.03726
609.567334,38,4630.221946
932.011753,38,4631.370709
9684851.810913,38,4632.516067
1424.657534,38,4634.747227
-4754.171342,38,4635.887584
7024078.264204,38,4637.006951
0.0,38,4639.319617
0.0,38,4640.4718
-123.666283,38,4641.639429
290.748296,38,4642.550617
235.294118,38,4644.259678
179.488077,38,4644.995632
0.0,38,4645.756473
-168.140488,38,4647.479958
-8838.956029,38,4648.215025
-36.984817,38,4648.976491
3496.382107,38,4650.704657
17564738.517754,38,4651.452699
166.665625,38,4652.19354
33.67,38,4652.962898
114.364415,33,4654.505563
-232.974444,38,4655.227781
-130.429343,38,4655.946932
0.0,38,4657.662654
0.0,38,4658.423694
0.0,38,4659.21706
-103.824328,27,4659.713672
329.073779,26,4661.146389
0.0,38,4661.932104
-60.68145,38,4662.700366
1420.752112,21,4663.058344
0.0,38,4664.785731
-44.23943,21,4665.147356
323.868844,16,4665.417424
0.0,38,4666.171821
1870.422535,38,4667.889812
2035.27971,20,4668.2488
-219.297917,38,4669.016318
2514.397271,38,4669.786292
7855969.891729,38,4671.492623
2175.031298,30,4672.052382
231.281848,13,4672.438046
-975.609756,38,4673.641343
50.317296,38,4675.748845
-173.374575,38,4676.821442
0.0,38,4678.016864
0.0,38,4679.161495
-486.698974,38,4681.50781
33.399893,38,4682.719899
-6193.548387,38,4683.872822
0.0,38,4686.13576
5219801.980198,38,4687.251764
933.014999,38,4688.392736
-660.043932,38,4689.505491
0.0,38,4691.827383
13101938.519884,38,4692.898759
395.271214,38,4694.032358
761.904762,38,4696.247207
0.0,38,4697.325511
1409.345202,38,4698.448053
0.0,38,4700.722326
-431.235,38,4701.855086
0.0,38,4702.920095
0.0,38,4704.065019
0.0,38,4706.236512
-2408.228258,15,4706.623679
-3345.8813,38,4707.698462
0.0,38,4708.849785
-1074.986727,38,4711.074345
0.0,38,4712.22324
0.0,38,4713.351504
0.0,38,4715.613313
0.0,38,4716.64166
-4995.71956,16,4717.014604
0.0,38,4718.0858
1286.804981,15,4718.451788
545.454545,38,4720.600651
-94.866709,38,4721.734757
0.0,38,4722.922286
33.878294,38,4725.300653
-470.588235,38,4726.447826
-115.46813,38,4727.540643
4002320.005424,38,4729.688886
-927.536232,38,4730.730058
0.0,38,4731.796264
0.0,38,4732.858152
-1750.0,38,4735.046028
1050.47826,36,4736.061039
24301069.306931,11,4736.292981
306.086,38,4737.539668
738.377745,27,4739.524805
-241.287782,38,4740.620984
320.951772,38,4741.726353
-489.795918,38,4743.80902
828.725047,38,4744.908615
-1969.153656,38,4746.052293
25.74,38,4747.115762
-721.277414,38,4749.433246
-7478.003107,38,4750.563641
-1.435002,38,4751.647115
2447524.752475,38,4753.966732
1928.205128,38,4755.113424
5619259.529505,38,4756.234949
10289108.910891,38,4757.343539
0.0,38,4759.647094
-89.585789,38,4760.82725
0.0,38,4761.937793
-3621.368372,38,4764.110158
0.0,38,4764.891597
-304.619594,38,4765.669566
2530.612245,38,4767.407892
-226.708699,31,4767.986955
-400.0,38,4768.751623
-1684.210526,38,4769.50578
-3369.698636,32,4771.10729
-195.121951,38,4771.867722
-6482.758621,38,4772.634202
0.0,38,4774.338604
0.0,38,4775.113832
500.0,38,4775.892003
29926360.057822,38,4776.653048
277.777778,38,4778.433037
203.997141,38,4779.222351
1197.485316,17,4779.510372
-40.526809,38,4780.278733
-3897.138749,38,4782.09784
-289.524533,38,4782.874228
0.0,38,4783.641132
102.075848,38,4785.392562
-2106.088646,32,4786.001611
795.455819,11,4786.171223
0.0,38,4786.960488
374.489794,32,4788.516705
0.0,38,4789.327697
-355.556,38,4790.124029
1511.115266,7,4790.230507
1715.048748,38,4791.011186
886.673039,38,4792.778828
-6666.666667,38,4793.553764
0.0,38,4794.362336
-956.475608,35,4796.032754
0.0,38,4796.85748
-43.955714,38,4797.650311
-255.206113,38,4799.865339
-4223.660908,38,4801.067508
967.063572,19,4801.599731
176.55545,12,4801.906468
-43.857883,38,4803.061203
1410.814507,4,4803.158192
-316.569274,38,4805.794743
45.52,38,4806.867319
-24.211971,38,4807.940571
21.208913,38,4810.146736
0.0,38,4811.250703
-864.864865,38,4812.323649
1641.017598,29,4813.064875
0.0,38,4815.093466
-628.398656,38,4816.128329
1877.432239,38,4817.179391
-357.371852,38,4819.256229
0.0,38,4820.313188
-2133.333333,38,4821.334674
0.0,38,4822.421479
-742.099908,24,4824.134237
265.885152,38,4825.209995
31.280606,38,4826.359107
-1939.668028,38,4828.751824
24.615385,38,4829.890321
15833663.366337,38,4830.995804
-130.193488,38,4832.15742
-1097.686429,38,4834.43175
-114.774383,38,4835.525623
580.084621,38,4836.599128
0.0,38,4838.746565
1570.984431,31,4839.543058
0.0,38,4840.586209
0.0,38,4841.704745
311.652805,38,4843.997887
464.527399,38,4845.190272
995.806343,26,4845.916435
0.0,38,4848.253529
-295.322085,38,4849.403361
1301.355152,38,4850.563331
784.313333,38,4851.688191
73.846154,38,4853.993855
808.764825,26,4854.70066
187.520767,5,4854.833399
4854196.327921,38,4855.859352
4038572.17508,17,4856.227432
37.129367,38,4858.282809
12.698333,38,4859.359334
0.087164,38,4860.523878
-241.37074,38,4862.640736
851.728743,20,4863.145082
15041584.158416,38,4864.247598
-6269.689956,38,4865.314617
139.86,38,4867.339251
481.921838,38,4868.42917
-220.151271,38,4869.553535
-330.894311,38,4871.681057
1317.251004,34,4872.692963
29.411765,38,4873.803164
-84.136012,38,4874.918685
0.0,38,4877.058645
0.0,38,4878.13269
0.0,38,4879.217264
0.0,38,4881.556186
0.0,38,4882.739256
-33.67,38,4883.744186
937.850752,38,4884.501721
-4470.592727,37,4886.137893
-109.589041,38,4886.861672
0.0,38,4887.597896
40.157584,38,4889.351378
652.219494,38,4890.114587
2843564.356436,38,4890.891078
-1626.238986,33,4892.42326
1490.04054,18,4892.729349
-102.941176,38,4893.504245
-22.241581,38,4894.282304
-2453.333333,38,4896.061894
